DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,DayOfWeek,Month,IsWeekend
2005-03-09 05:00:00,0.9,949.0,137.0,2.8,640.0,167.0,902.0,112.0,909.0,971.0,2.3,63.5,0.463,5,Wednesday,March,False
2005-03-09 06:00:00,0.9,979.0,137.0,3.9,707.0,235.0,851.0,120.0,959.0,1048.0,2.0,64.9,0.4657,6,Wednesday,March,False
2005-03-09 07:00:00,1.7,1094.0,137.0,7.2,865.0,372.0,708.0,141.0,1061.0,1223.0,2.0,65.3,0.4688,7,Wednesday,March,False
2005-03-09 08:00:00,4.3,1450.0,137.0,20.9,1322.0,877.0,490.0,190.0,1497.0,1756.0,3.3,61.6,0.4829,8,Wednesday,March,False
2005-03-09 09:00:00,6.0,1508.0,137.0,27.0,1479.0,900.0,419.0,215.0,1685.0,2014.0,5.7,52.5,0.4851,9,Wednesday,March,False
2005-03-09 10:00:00,3.8,1374.0,137.0,18.5,1255.0,733.0,504.0,215.0,1375.0,1855.0,8.3,43.5,0.4774,10,Wednesday,March,False
2005-03-09 11:00:00,3.3,1308.0,137.0,14.0,1117.0,691.0,549.0,235.0,1261.0,1795.0,10.5,38.9,0.4926,11,Wednesday,March,False
2005-03-09 12:00:00,2.3,1249.0,137.0,10.5,996.0,457.0,593.0,194.0,1198.0,1575.0,14.5,33.4,0.5488,12,Wednesday,March,False
2005-03-09 13:00:00,2.4,1282.0,137.0,11.2,1023.0,369.0,573.0,159.0,1305.0,1461.0,15.7,34.6,0.6147,13,Wednesday,March,False
2005-03-09 14:00:00,2.2,1253.0,137.0,10.3,988.0,285.0,589.0,123.0,1292.0,1314.0,16.1,36.3,0.6593,14,Wednesday,March,False
2005-03-09 15:00:00,1.9,1222.0,137.0,8.6,924.0,279.0,612.0,121.0,1216.0,1147.0,17.3,34.5,0.6728,15,Wednesday,March,False
2005-03-09 16:00:00,1.7,1201.0,137.0,7.6,882.0,198.0,638.0,102.0,1189.0,948.0,17.6,34.1,0.6781,16,Wednesday,March,False
2005-03-09 17:00:00,1.9,1238.0,137.0,10.2,985.0,229.0,592.0,114.0,1271.0,1252.0,18.0,33.1,0.6779,17,Wednesday,March,False
2005-03-09 18:00:00,3.8,1434.0,137.0,17.8,1234.0,477.0,476.0,168.0,1520.0,1676.0,14.6,41.0,0.6792,18,Wednesday,March,False
2005-03-09 19:00:00,5.3,1573.0,137.0,25.3,1436.0,679.0,407.0,207.0,1747.0,2056.0,12.8,46.2,0.6794,19,Wednesday,March,False
2005-03-09 20:00:00,5.9,1552.0,137.0,24.4,1413.0,682.0,407.0,199.0,1724.0,2088.0,11.5,53.9,0.7312,20,Wednesday,March,False
2005-03-09 21:00:00,5.5,1510.0,137.0,20.0,1297.0,679.0,458.0,192.0,1606.0,1945.0,10.6,58.8,0.7512,21,Wednesday,March,False
2005-03-09 22:00:00,2.0,1165.0,137.0,7.3,870.0,298.0,671.0,148.0,1181.0,1482.0,9.7,60.0,0.7238,22,Wednesday,March,False
2005-03-09 23:00:00,1.8,1177.0,137.0,6.6,837.0,265.0,670.0,137.0,1161.0,1448.0,8.3,64.2,0.7071,23,Wednesday,March,False
2004-04-09 00:00:00,2.4,1177.0,189.0,6.6,837.0,154.0,670.0,109.0,1161.0,1448.0,8.3,64.2,0.7071,0,Friday,April,False
2004-04-09 01:00:00,1.8,1177.0,159.0,6.6,837.0,118.0,670.0,97.0,1161.0,1448.0,8.3,64.2,0.7071,1,Friday,April,False
2004-04-09 02:00:00,1.0,1177.0,80.0,6.6,837.0,69.0,670.0,83.0,1161.0,1448.0,8.3,64.2,0.7071,2,Friday,April,False
2004-04-09 03:00:00,1.0,1177.0,66.0,6.6,837.0,69.0,670.0,83.0,1161.0,1448.0,8.3,64.2,0.7071,3,Friday,April,False
2004-04-09 04:00:00,1.0,1177.0,87.0,6.6,837.0,97.0,670.0,79.0,1161.0,1448.0,8.3,64.2,0.7071,4,Friday,April,False
2004-04-09 05:00:00,0.9,1177.0,79.0,6.6,837.0,145.0,670.0,84.0,1161.0,1448.0,8.3,64.2,0.7071,5,Friday,April,False
2004-04-09 06:00:00,1.5,1177.0,150.0,6.6,837.0,169.0,670.0,86.0,1161.0,1448.0,8.3,64.2,0.7071,6,Friday,April,False
2004-04-09 07:00:00,2.6,1177.0,196.0,6.6,837.0,250.0,670.0,111.0,1161.0,1448.0,8.3,64.2,0.7071,7,Friday,April,False
2004-04-09 08:00:00,2.9,1177.0,299.0,6.6,837.0,215.0,670.0,117.0,1161.0,1448.0,8.3,64.2,0.7071,8,Friday,April,False
2004-04-09 09:00:00,2.7,1177.0,254.0,6.6,837.0,237.0,670.0,122.0,1161.0,1448.0,8.3,64.2,0.7071,9,Friday,April,False
2004-04-09 10:00:00,2.4,1177.0,226.0,6.6,837.0,190.0,670.0,119.0,1161.0,1448.0,8.3,64.2,0.7071,10,Friday,April,False
2004-04-09 11:00:00,2.6,1177.0,262.0,6.6,837.0,219.0,670.0,121.0,1161.0,1448.0,8.3,64.2,0.7071,11,Friday,April,False
2004-04-09 12:00:00,4.1,1177.0,505.0,6.6,837.0,294.0,670.0,127.0,1161.0,1448.0,8.3,64.2,0.7071,12,Friday,April,False
2004-04-09 13:00:00,4.3,1177.0,512.0,6.6,837.0,253.0,670.0,135.0,1161.0,1448.0,8.3,64.2,0.7071,13,Friday,April,False
2004-04-09 14:00:00,2.2,1177.0,159.0,6.6,837.0,176.0,670.0,119.0,1161.0,1448.0,8.3,64.2,0.7071,14,Friday,April,False
2004-04-09 15:00:00,3.4,1177.0,337.0,6.6,837.0,243.0,670.0,137.0,1161.0,1448.0,8.3,64.2,0.7071,15,Friday,April,False
2004-04-09 16:00:00,3.6,1177.0,357.0,6.6,837.0,214.0,670.0,139.0,1161.0,1448.0,8.3,64.2,0.7071,16,Friday,April,False
2004-04-09 17:00:00,2.5,1177.0,194.0,6.6,837.0,141.0,670.0,117.0,1161.0,1448.0,8.3,64.2,0.7071,17,Friday,April,False
2004-04-09 18:00:00,2.8,1177.0,278.0,6.6,837.0,166.0,670.0,127.0,1161.0,1448.0,8.3,64.2,0.7071,18,Friday,April,False
2004-04-09 19:00:00,3.4,1177.0,303.0,6.6,837.0,197.0,670.0,137.0,1161.0,1448.0,8.3,64.2,0.7071,19,Friday,April,False
2004-04-09 20:00:00,3.0,1177.0,234.0,6.6,837.0,191.0,670.0,127.0,1161.0,1448.0,8.3,64.2,0.7071,20,Friday,April,False
2004-04-09 21:00:00,2.1,1177.0,128.0,6.6,837.0,159.0,670.0,107.0,1161.0,1448.0,8.3,64.2,0.7071,21,Friday,April,False
2004-04-09 22:00:00,2.4,1177.0,160.0,6.6,837.0,175.0,670.0,102.0,1161.0,1448.0,8.3,64.2,0.7071,22,Friday,April,False
2004-04-09 23:00:00,2.3,1176.0,169.0,8.4,917.0,157.0,866.0,95.0,1560.0,1151.0,12.0,67.9,0.9523,23,Friday,April,False
2004-05-09 00:00:00,2.3,1063.0,169.0,7.1,859.0,157.0,952.0,95.0,1519.0,949.0,13.7,60.3,0.9405,0,Sunday,May,True
2004-05-09 01:00:00,2.3,1068.0,169.0,9.0,938.0,157.0,862.0,95.0,1575.0,1057.0,12.7,64.9,0.9506,1,Sunday,May,True
2004-05-09 02:00:00,2.3,993.0,169.0,8.3,913.0,157.0,879.0,95.0,1601.0,989.0,12.6,65.4,0.9529,2,Sunday,May,True
2004-05-09 03:00:00,2.3,1034.0,169.0,8.7,928.0,157.0,848.0,95.0,1619.0,1005.0,12.1,68.6,0.964,3,Sunday,May,True
2004-05-09 04:00:00,2.3,1025.0,169.0,8.4,914.0,157.0,856.0,95.0,1605.0,1003.0,12.3,68.0,0.9722,4,Sunday,May,True
2004-05-09 05:00:00,2.3,1036.0,169.0,8.1,902.0,157.0,825.0,95.0,1558.0,1087.0,11.9,71.1,0.9899,5,Sunday,May,True
2004-05-09 06:00:00,2.3,924.0,169.0,5.2,774.0,157.0,987.0,95.0,1460.0,909.0,11.3,73.8,0.9848,6,Sunday,May,True
2004-05-09 07:00:00,2.3,922.0,169.0,4.5,737.0,157.0,1050.0,95.0,1414.0,882.0,13.1,62.6,0.9419,7,Sunday,May,True
2004-05-09 08:00:00,2.3,830.0,169.0,2.6,625.0,157.0,1266.0,95.0,1303.0,568.0,16.8,46.8,0.8881,8,Sunday,May,True
2004-05-09 09:00:00,2.3,947.0,169.0,4.8,752.0,157.0,1068.0,95.0,1434.0,620.0,17.9,44.8,0.9104,9,Sunday,May,True
2004-05-09 10:00:00,2.3,977.0,169.0,4.5,737.0,157.0,1025.0,95.0,1450.0,686.0,17.8,49.5,0.9986,10,Sunday,May,True
2004-05-09 11:00:00,2.3,1025.0,169.0,4.9,761.0,157.0,1008.0,95.0,1476.0,700.0,18.8,46.4,0.9968,11,Sunday,May,True
2004-05-09 12:00:00,2.3,1040.0,169.0,5.8,804.0,157.0,940.0,95.0,1502.0,780.0,19.3,44.0,0.9783,12,Sunday,May,True
2004-05-09 13:00:00,2.3,1013.0,169.0,4.1,718.0,157.0,1041.0,95.0,1492.0,558.0,14.7,68.4,1.1405,13,Sunday,May,True
2004-05-09 14:00:00,2.3,1035.0,169.0,4.8,755.0,157.0,997.0,95.0,1521.0,608.0,15.6,65.8,1.1577,14,Sunday,May,True
2004-05-09 15:00:00,2.3,1086.0,169.0,7.0,859.0,157.0,892.0,95.0,1595.0,754.0,17.7,54.0,1.0826,15,Sunday,May,True
2004-05-09 16:00:00,2.3,967.0,169.0,4.8,753.0,157.0,1048.0,95.0,1420.0,544.0,17.8,46.7,0.9466,16,Sunday,May,True
2004-05-09 17:00:00,2.3,968.0,169.0,5.4,785.0,157.0,1011.0,95.0,1446.0,550.0,17.8,44.4,0.8967,17,Sunday,May,True
2004-05-09 18:00:00,2.3,1004.0,169.0,6.3,827.0,157.0,972.0,95.0,1465.0,627.0,17.8,44.3,0.8929,18,Sunday,May,True
2004-05-09 19:00:00,2.3,1132.0,169.0,10.1,981.0,157.0,850.0,95.0,1614.0,877.0,16.4,47.8,0.8851,19,Sunday,May,True
2004-05-09 20:00:00,2.3,1121.0,169.0,10.2,985.0,157.0,833.0,95.0,1625.0,981.0,15.6,51.6,0.9063,20,Sunday,May,True
2004-05-09 21:00:00,2.3,1068.0,169.0,8.4,917.0,157.0,889.0,95.0,1570.0,832.0,14.9,55.0,0.9228,21,Sunday,May,True
2004-05-09 22:00:00,2.3,1123.0,169.0,8.9,937.0,157.0,866.0,95.0,1606.0,941.0,13.8,59.8,0.9398,22,Sunday,May,True
2004-05-09 23:00:00,2.3,1101.0,169.0,8.8,933.0,157.0,845.0,95.0,1600.0,1022.0,13.8,62.1,0.9721,23,Sunday,May,True
2004-06-09 00:00:00,1.6,1020.0,169.0,10.2,984.0,81.0,853.0,81.0,1753.0,1031.0,23.7,45.1,1.3033,0,Wednesday,June,False
2004-06-09 01:00:00,1.0,934.0,169.0,7.5,878.0,40.0,940.0,54.0,1644.0,847.0,22.5,49.0,1.3151,1,Wednesday,June,False
2004-06-09 02:00:00,0.9,914.0,169.0,5.8,801.0,42.0,965.0,57.0,1609.0,908.0,22.3,50.6,1.3486,2,Wednesday,June,False
2004-06-09 03:00:00,0.5,824.0,169.0,3.8,698.0,42.0,1107.0,57.0,1517.0,733.0,22.0,50.5,1.3199,3,Wednesday,June,False
2004-06-09 04:00:00,0.5,817.0,169.0,3.3,672.0,31.0,1113.0,51.0,1501.0,751.0,20.8,54.4,1.3229,4,Wednesday,June,False
2004-06-09 05:00:00,0.5,833.0,169.0,4.0,708.0,54.0,1084.0,58.0,1525.0,799.0,20.3,56.0,1.3204,5,Wednesday,June,False
2004-06-09 06:00:00,1.0,935.0,169.0,8.1,905.0,88.0,899.0,69.0,1675.0,954.0,20.5,54.8,1.3073,6,Wednesday,June,False
2004-06-09 07:00:00,3.5,1297.0,169.0,22.3,1359.0,261.0,630.0,107.0,2214.0,1425.0,21.7,50.6,1.2981,7,Wednesday,June,False
2004-06-09 08:00:00,6.4,1496.0,169.0,36.9,1705.0,357.0,507.0,151.0,2691.0,2147.0,23.4,46.1,1.3091,8,Wednesday,June,False
2004-06-09 09:00:00,2.9,1201.0,169.0,17.5,1224.0,265.0,701.0,146.0,1987.0,1532.0,25.1,43.0,1.3488,9,Wednesday,June,False
2004-06-09 10:00:00,3.4,1267.0,169.0,19.3,1276.0,247.0,676.0,165.0,2059.0,1570.0,30.1,32.8,1.3795,10,Wednesday,June,False
2004-06-09 11:00:00,2.8,1224.0,169.0,17.6,1228.0,189.0,711.0,159.0,1972.0,1380.0,34.7,25.9,1.4069,11,Wednesday,June,False
2004-06-09 12:00:00,2.8,1247.0,169.0,18.6,1257.0,168.0,701.0,174.0,2000.0,1337.0,37.2,23.2,1.4478,12,Wednesday,June,False
2004-06-09 13:00:00,2.8,1183.0,169.0,18.0,1241.0,183.0,721.0,167.0,1937.0,1308.0,39.5,18.3,1.2917,13,Wednesday,June,False
2004-06-09 14:00:00,2.3,1078.0,169.0,14.0,1116.0,157.0,815.0,137.0,1761.0,1013.0,40.6,15.3,1.1485,14,Wednesday,June,False
2004-06-09 15:00:00,1.8,1076.0,169.0,10.9,1012.0,113.0,894.0,116.0,1665.0,816.0,40.3,16.1,1.1896,15,Wednesday,June,False
2004-06-09 16:00:00,2.0,1052.0,169.0,11.1,1019.0,140.0,896.0,125.0,1610.0,836.0,40.3,14.2,1.0494,16,Wednesday,June,False
2004-06-09 17:00:00,3.5,1287.0,169.0,21.6,1340.0,230.0,699.0,194.0,2008.0,1267.0,39.6,16.7,1.1867,17,Wednesday,June,False
2004-06-09 18:00:00,4.9,1460.0,169.0,27.6,1493.0,277.0,586.0,222.0,2288.0,1649.0,37.3,23.4,1.4672,18,Wednesday,June,False
2004-06-09 19:00:00,4.6,1357.0,169.0,25.6,1445.0,295.0,620.0,206.0,2195.0,1622.0,33.7,27.7,1.4213,19,Wednesday,June,False
2004-06-09 20:00:00,3.4,1234.0,169.0,18.6,1257.0,212.0,695.0,162.0,2019.0,1349.0,30.7,32.2,1.3983,20,Wednesday,June,False
2004-06-09 21:00:00,2.7,1151.0,169.0,15.2,1154.0,151.0,747.0,132.0,1894.0,1186.0,28.4,35.7,1.3549,21,Wednesday,June,False
2004-06-09 22:00:00,1.9,1065.0,169.0,11.7,1038.0,110.0,805.0,107.0,1763.0,1026.0,26.5,38.6,1.3154,22,Wednesday,June,False
2004-06-09 23:00:00,1.5,984.0,169.0,8.7,929.0,83.0,917.0,84.0,1654.0,817.0,25.4,40.1,1.2822,23,Wednesday,June,False
2004-07-09 00:00:00,3.2,1347.0,169.0,19.5,1282.0,190.0,575.0,136.0,1996.0,1661.0,29.1,34.8,1.38,0,Friday,July,False
2004-07-09 01:00:00,2.3,1355.0,169.0,16.6,1198.0,129.0,564.0,109.0,1905.0,1714.0,27.7,41.9,1.537,1,Friday,July,False
2004-07-09 02:00:00,1.0,1023.0,169.0,6.2,822.0,65.0,823.0,74.0,1585.0,1050.0,27.9,41.6,1.5425,2,Friday,July,False
2004-07-09 03:00:00,0.5,903.0,169.0,2.7,631.0,65.0,1070.0,74.0,1458.0,550.0,27.8,43.7,1.6039,3,Friday,July,False
2004-07-09 04:00:00,0.4,876.0,169.0,2.3,605.0,29.0,1144.0,40.0,1432.0,456.0,27.4,42.2,1.5177,4,Friday,July,False
2004-07-09 05:00:00,0.6,932.0,169.0,3.9,707.0,58.0,1011.0,61.0,1509.0,554.0,26.6,42.8,1.4713,5,Friday,July,False
2004-07-09 06:00:00,1.0,1020.0,169.0,7.2,866.0,92.0,847.0,83.0,1636.0,744.0,26.9,40.3,1.4041,6,Friday,July,False
2004-07-09 07:00:00,2.9,1264.0,169.0,18.1,1241.0,228.0,609.0,129.0,1989.0,1280.0,27.0,37.3,1.3081,7,Friday,July,False
2004-07-09 08:00:00,2.7,1179.0,169.0,15.1,1153.0,172.0,654.0,129.0,1877.0,1096.0,27.0,35.3,1.2396,8,Friday,July,False
2004-07-09 09:00:00,1.8,1079.0,169.0,9.7,966.0,154.0,785.0,115.0,1640.0,927.0,27.4,32.0,1.1545,9,Friday,July,False
2004-07-09 10:00:00,1.8,1036.0,169.0,9.4,955.0,166.0,829.0,130.0,1527.0,840.0,30.5,24.7,1.0592,10,Friday,July,False
2004-07-09 11:00:00,1.7,1002.0,169.0,9.6,964.0,149.0,828.0,137.0,1546.0,786.0,32.9,20.1,0.9902,11,Friday,July,False
2004-07-09 12:00:00,1.5,995.0,169.0,9.5,959.0,111.0,856.0,116.0,1544.0,690.0,33.9,18.4,0.9587,12,Friday,July,False
2004-07-09 13:00:00,1.7,1008.0,169.0,9.6,962.0,145.0,845.0,129.0,1545.0,742.0,34.4,19.3,1.0325,13,Friday,July,False
2004-07-09 14:00:00,1.3,978.0,169.0,9.6,962.0,105.0,846.0,117.0,1527.0,680.0,34.2,19.6,1.0399,14,Friday,July,False
2004-07-09 15:00:00,1.5,989.0,169.0,10.3,990.0,113.0,822.0,138.0,1577.0,705.0,33.2,20.4,1.0195,15,Friday,July,False
2004-07-09 16:00:00,1.5,961.0,169.0,10.2,985.0,115.0,845.0,139.0,1554.0,677.0,32.4,19.1,0.915,16,Friday,July,False
2004-07-09 17:00:00,2.3,1009.0,169.0,14.0,1116.0,202.0,779.0,180.0,1602.0,877.0,32.2,17.1,0.8124,17,Friday,July,False
2004-07-09 18:00:00,2.2,970.0,169.0,14.0,1117.0,180.0,786.0,162.0,1579.0,844.0,31.0,17.1,0.7526,18,Friday,July,False
2004-07-09 19:00:00,2.8,1097.0,169.0,16.6,1199.0,190.0,699.0,158.0,1738.0,1006.0,28.3,24.9,0.9412,19,Friday,July,False
2004-07-09 20:00:00,2.7,1065.0,169.0,13.6,1105.0,207.0,723.0,162.0,1672.0,987.0,26.6,30.2,1.033,20,Friday,July,False
2004-07-09 21:00:00,1.7,1036.0,169.0,10.2,986.0,113.0,776.0,112.0,1614.0,868.0,24.8,36.8,1.1357,21,Friday,July,False
2004-07-09 22:00:00,1.5,1049.0,169.0,9.5,958.0,98.0,794.0,104.0,1648.0,861.0,23.7,43.4,1.2495,22,Friday,July,False
2004-07-09 23:00:00,2.3,1147.0,169.0,11.8,1043.0,152.0,727.0,125.0,1719.0,1042.0,23.0,46.2,1.2815,23,Friday,July,False
2004-08-09 00:00:00,1.2,1001.0,169.0,6.5,836.0,49.0,771.0,57.0,1662.0,821.0,25.8,60.4,1.9759,0,Monday,August,False
2004-08-09 01:00:00,1.1,967.0,169.0,6.3,824.0,40.0,774.0,51.0,1637.0,862.0,25.5,61.6,1.9804,1,Monday,August,False
2004-08-09 02:00:00,0.8,901.0,169.0,4.4,733.0,27.0,888.0,39.0,1605.0,755.0,24.9,63.5,1.9647,2,Monday,August,False
2004-08-09 03:00:00,0.5,835.0,169.0,2.8,638.0,27.0,997.0,39.0,1526.0,715.0,24.3,65.1,1.9475,3,Monday,August,False
2004-08-09 04:00:00,0.5,820.0,169.0,2.2,598.0,23.0,1065.0,30.0,1511.0,684.0,23.8,65.7,1.9079,4,Monday,August,False
2004-08-09 05:00:00,0.7,896.0,169.0,3.7,694.0,58.0,941.0,46.0,1583.0,853.0,23.2,68.0,1.9045,5,Monday,August,False
2004-08-09 06:00:00,1.2,996.0,169.0,7.4,872.0,87.0,756.0,55.0,1727.0,990.0,23.2,67.5,1.899,6,Monday,August,False
2004-08-09 07:00:00,2.3,1159.0,169.0,15.1,1151.0,143.0,579.0,63.0,2005.0,1206.0,24.3,63.3,1.8929,7,Monday,August,False
2004-08-09 08:00:00,2.5,1185.0,169.0,15.1,1152.0,96.0,578.0,42.0,2003.0,1274.0,25.5,59.7,1.9193,8,Monday,August,False
2004-08-09 09:00:00,2.4,1168.0,169.0,14.7,1138.0,16.0,585.0,5.0,1946.0,1336.0,27.7,52.5,1.9138,9,Monday,August,False
2004-08-09 10:00:00,1.4,1044.0,169.0,9.8,970.0,54.0,715.0,39.0,1751.0,1068.0,31.8,38.9,1.8005,10,Monday,August,False
2004-08-09 11:00:00,1.2,983.0,169.0,8.0,897.0,42.0,800.0,39.0,1608.0,804.0,32.7,34.1,1.6592,11,Monday,August,False
2004-08-09 12:00:00,1.6,1032.0,169.0,8.3,912.0,72.0,764.0,71.0,1661.0,826.0,34.3,31.5,1.6745,12,Monday,August,False
2004-08-09 13:00:00,1.4,1019.0,169.0,7.7,889.0,54.0,787.0,65.0,1630.0,745.0,34.2,31.5,1.6675,13,Monday,August,False
2004-08-09 14:00:00,1.2,982.0,169.0,6.7,844.0,52.0,835.0,71.0,1567.0,638.0,33.9,32.3,1.6809,14,Monday,August,False
2004-08-09 15:00:00,1.5,1016.0,169.0,7.5,880.0,64.0,783.0,72.0,1617.0,684.0,34.4,31.9,1.7005,15,Monday,August,False
2004-08-09 16:00:00,1.4,1016.0,169.0,7.5,880.0,70.0,783.0,76.0,1617.0,684.0,34.4,31.9,1.7005,16,Monday,August,False
2004-08-09 17:00:00,1.5,1016.0,169.0,7.5,880.0,65.0,783.0,75.0,1617.0,684.0,34.4,31.9,1.7005,17,Monday,August,False
2004-08-09 18:00:00,1.7,1016.0,169.0,7.5,880.0,80.0,783.0,86.0,1617.0,684.0,34.4,31.9,1.7005,18,Monday,August,False
2004-08-09 19:00:00,2.2,1016.0,169.0,7.5,880.0,88.0,783.0,96.0,1617.0,684.0,34.4,31.9,1.7005,19,Monday,August,False
2004-08-09 20:00:00,1.9,1091.0,169.0,8.6,925.0,81.0,730.0,95.0,1685.0,1020.0,29.8,41.7,1.7167,20,Monday,August,False
2004-08-09 21:00:00,1.6,1109.0,169.0,9.7,965.0,59.0,696.0,74.0,1742.0,1100.0,28.8,45.9,1.7884,21,Monday,August,False
2004-08-09 22:00:00,1.5,1098.0,169.0,9.1,944.0,69.0,687.0,76.0,1772.0,1086.0,28.2,51.1,1.9221,22,Monday,August,False
2004-08-09 23:00:00,1.4,1088.0,169.0,9.1,945.0,58.0,674.0,66.0,1765.0,1060.0,27.5,54.4,1.9705,23,Monday,August,False
2004-09-09 00:00:00,1.4,999.0,169.0,7.5,879.0,180.0,1114.0,119.0,1261.0,960.0,24.9,28.3,0.8775,0,Thursday,September,False
2004-09-09 01:00:00,1.2,980.0,169.0,7.4,873.0,141.0,1088.0,98.0,1258.0,949.0,23.2,30.5,0.8558,1,Thursday,September,False
2004-09-09 02:00:00,0.6,859.0,169.0,3.8,698.0,105.0,1254.0,89.0,1157.0,819.0,22.3,33.6,0.8959,2,Thursday,September,False
2004-09-09 03:00:00,0.3,814.0,169.0,2.3,606.0,105.0,1370.0,89.0,1131.0,745.0,23.0,33.0,0.9184,3,Thursday,September,False
2004-09-09 04:00:00,0.2,806.0,169.0,2.3,605.0,74.0,1366.0,68.0,1132.0,725.0,21.4,35.7,0.8982,4,Thursday,September,False
2004-09-09 05:00:00,0.4,813.0,169.0,2.7,631.0,91.0,1327.0,65.0,1108.0,710.0,21.7,33.4,0.8545,5,Thursday,September,False
2004-09-09 06:00:00,0.6,889.0,169.0,4.9,760.0,143.0,1224.0,81.0,1213.0,806.0,20.3,35.5,0.8342,6,Thursday,September,False
2004-09-09 07:00:00,3.0,1200.0,169.0,18.2,1246.0,553.0,798.0,136.0,1574.0,1416.0,19.7,37.5,0.8501,7,Thursday,September,False
2004-09-09 08:00:00,3.2,1289.0,169.0,21.4,1335.0,542.0,724.0,130.0,1681.0,1521.0,21.0,35.6,0.8736,8,Thursday,September,False
2004-09-09 09:00:00,3.5,1355.0,169.0,21.3,1333.0,590.0,741.0,157.0,1691.0,1605.0,25.0,28.9,0.9025,9,Thursday,September,False
2004-09-09 10:00:00,3.1,1277.0,169.0,19.9,1292.0,590.0,800.0,171.0,1626.0,1481.0,31.0,21.9,0.9708,10,Thursday,September,False
2004-09-09 11:00:00,2.2,1156.0,169.0,14.8,1142.0,387.0,907.0,143.0,1490.0,1188.0,34.9,18.5,1.0189,11,Thursday,September,False
2004-09-09 12:00:00,1.7,1054.0,169.0,12.6,1071.0,252.0,1006.0,116.0,1380.0,940.0,37.1,15.0,0.9297,12,Thursday,September,False
2004-09-09 13:00:00,2.0,1096.0,169.0,13.0,1083.0,310.0,971.0,129.0,1430.0,986.0,35.0,17.3,0.9542,13,Thursday,September,False
2004-09-09 14:00:00,2.5,1160.0,169.0,16.2,1185.0,396.0,873.0,168.0,1522.0,1162.0,35.1,17.5,0.9733,14,Thursday,September,False
2004-09-09 15:00:00,2.4,1148.0,169.0,15.0,1149.0,329.0,924.0,152.0,1473.0,1047.0,35.4,16.6,0.9385,15,Thursday,September,False
2004-09-09 16:00:00,2.9,1166.0,169.0,16.2,1186.0,393.0,878.0,175.0,1500.0,1180.0,38.4,13.8,0.9221,16,Thursday,September,False
2004-09-09 17:00:00,4.2,1315.0,169.0,22.7,1370.0,522.0,794.0,212.0,1689.0,1399.0,37.6,14.5,0.9277,17,Thursday,September,False
2004-09-09 18:00:00,5.4,1425.0,169.0,32.3,1605.0,631.0,660.0,220.0,1920.0,2321.0,35.2,16.6,0.9242,18,Thursday,September,False
2004-09-09 19:00:00,4.3,1329.0,169.0,22.3,1360.0,435.0,704.0,175.0,1768.0,1894.0,31.2,25.5,1.1379,19,Thursday,September,False
2004-09-09 20:00:00,3.6,1299.0,169.0,16.6,1197.0,407.0,763.0,165.0,1688.0,1606.0,29.3,30.7,1.229,20,Thursday,September,False
2004-09-09 21:00:00,2.0,1123.0,169.0,11.0,1015.0,255.0,845.0,136.0,1470.0,1297.0,28.3,30.1,1.1392,21,Thursday,September,False
2004-09-09 22:00:00,1.5,1089.0,169.0,11.3,1024.0,180.0,831.0,111.0,1452.0,1182.0,27.4,31.5,1.133,22,Thursday,September,False
2004-09-09 23:00:00,1.5,1081.0,169.0,9.3,950.0,186.0,876.0,114.0,1434.0,1138.0,26.2,35.7,1.1929,23,Thursday,September,False
2004-10-09 00:00:00,1.6,1217.0,169.0,9.9,975.0,174.0,665.0,66.0,1565.0,1109.0,22.3,60.6,1.608,0,Saturday,October,True
2004-10-09 01:00:00,1.3,1158.0,169.0,8.6,923.0,142.0,673.0,62.0,1519.0,1072.0,21.9,61.5,1.5967,1,Saturday,October,True
2004-10-09 02:00:00,1.4,1150.0,169.0,7.3,871.0,155.0,697.0,58.0,1502.0,1030.0,21.1,64.5,1.594,2,Saturday,October,True
2004-10-09 03:00:00,0.9,1061.0,169.0,5.4,785.0,155.0,766.0,58.0,1447.0,935.0,21.0,64.4,1.5828,3,Saturday,October,True
2004-10-09 04:00:00,0.9,1062.0,169.0,5.1,770.0,96.0,780.0,48.0,1450.0,922.0,21.3,63.9,1.5951,4,Saturday,October,True
2004-10-09 05:00:00,1.3,1157.0,169.0,7.8,890.0,154.0,681.0,53.0,1549.0,1054.0,20.8,66.7,1.6201,5,Saturday,October,True
2004-10-09 06:00:00,1.3,1167.0,169.0,8.2,907.0,211.0,681.0,55.0,1548.0,1082.0,20.6,67.5,1.621,6,Saturday,October,True
2004-10-09 07:00:00,2.9,1403.0,169.0,17.6,1229.0,381.0,523.0,63.0,1872.0,1365.0,20.9,66.3,1.6165,7,Saturday,October,True
2004-10-09 08:00:00,3.2,1453.0,169.0,20.1,1298.0,470.0,489.0,69.0,1940.0,1497.0,21.5,63.7,1.6186,8,Saturday,October,True
2004-10-09 09:00:00,3.4,1455.0,169.0,18.7,1260.0,464.0,502.0,84.0,1868.0,1540.0,23.7,56.0,1.6238,9,Saturday,October,True
2004-10-09 10:00:00,3.6,1512.0,169.0,19.5,1282.0,450.0,498.0,95.0,1899.0,1554.0,26.0,48.2,1.598,10,Saturday,October,True
